match_id,date,league,season,home,away,minute,score_home,score_away,current_total_goals,GOAL_FT,p,target,success,GOALS_REMAINING_2PLUS,HOME_GOAL_FT,AWAY_GOAL_FT
14354,2020-12-05 16:00:00,RFPL,2020/21,Zenit St. Petersburg,Ural,40,3,0,3,1.0,0.8617488136443664,GOAL_FT,1,,,
14356,2020-12-05 11:00:00,RFPL,2020/21,Lokomotiv Moscow,Rubin Kazan,40,1,1,2,1.0,0.8286959424062326,GOAL_FT,1,,,
14357,2020-12-06 13:30:00,RFPL,2020/21,Dinamo Moscow,Arsenal Tula,40,0,0,0,1.0,0.8443805590321023,GOAL_FT,1,,,
14358,2020-12-06 16:00:00,RFPL,2020/21,CSKA Moscow,Khimki,40,1,0,1,1.0,0.8314088163191066,GOAL_FT,1,,,
14359,2020-12-05 16:00:00,RFPL,2020/21,FC Krasnodar,FC Rotor Volgograd,40,2,0,2,1.0,0.8663864678970242,GOAL_FT,1,,,
14361,2020-12-12 16:00:00,RFPL,2020/21,Zenit St. Petersburg,Dinamo Moscow,40,2,0,2,1.0,0.8479962776916269,GOAL_FT,1,,,
14364,2020-12-12 13:30:00,RFPL,2020/21,PFC Sochi,Spartak Moscow,40,0,0,0,1.0,0.800310158818467,GOAL_FT,1,,,
14365,2020-12-13 11:00:00,RFPL,2020/21,FC Tambov,Rubin Kazan,40,0,1,1,0.0,0.8187772635363215,GOAL_FT,0,,,
14366,2020-12-13 16:00:00,RFPL,2020/21,CSKA Moscow,Ural,40,1,1,2,1.0,0.8268457857381122,GOAL_FT,1,,,
14368,2020-12-13 13:30:00,RFPL,2020/21,FC Krasnodar,Lokomotiv Moscow,40,2,0,2,1.0,0.8175970035008178,GOAL_FT,1,,,
14369,2020-12-17 15:00:00,RFPL,2020/21,Khimki,Lokomotiv Moscow,40,1,2,3,1.0,0.8811204016730437,GOAL_FT,1,,,
14370,2020-12-16 15:00:00,RFPL,2020/21,FC Rotor Volgograd,Arsenal Tula,40,0,0,0,1.0,0.8103458883650418,GOAL_FT,1,,,
14373,2020-12-17 17:00:00,RFPL,2020/21,FC Rostov,CSKA Moscow,40,0,1,1,1.0,0.8511613898979992,GOAL_FT,1,,,
14374,2020-12-17 17:00:00,RFPL,2020/21,FK Akhmat,Rubin Kazan,40,0,0,0,0.0,0.8032414805991948,GOAL_FT,0,,,
14376,2020-12-16 17:00:00,RFPL,2020/21,Zenit St. Petersburg,Spartak Moscow,40,1,0,1,1.0,0.8587406330961165,GOAL_FT,1,,,
14377,2021-02-27 13:30:00,RFPL,2020/21,Zenit St. Petersburg,FC Rostov,43,0,1,1,1.0,0.8045347349014029,GOAL_FT,1,,,
14379,2021-02-28 13:30:00,RFPL,2020/21,FK Akhmat,Dinamo Moscow,40,0,2,2,1.0,0.834984858495862,GOAL_FT,1,,,
14380,2021-02-28 16:00:00,RFPL,2020/21,FC Krasnodar,Ural,40,1,0,1,1.0,0.8299549532036609,GOAL_FT,1,,,
14383,2021-02-26 16:00:00,RFPL,2020/21,FC Tambov,FC Rotor Volgograd,40,1,0,1,1.0,0.815021394104501,GOAL_FT,1,,,
14386,2021-03-07 16:00:00,RFPL,2020/21,Spartak Moscow,FC Krasnodar,40,2,0,2,1.0,0.866519367725542,GOAL_FT,1,,,
14389,2021-03-08 11:00:00,RFPL,2020/21,Arsenal Tula,Lokomotiv Moscow,40,0,0,0,1.0,0.8095396431159786,GOAL_FT,1,,,
14390,2021-03-08 13:30:00,RFPL,2020/21,Rubin Kazan,Zenit St. Petersburg,40,1,0,1,1.0,0.8445744078090996,GOAL_FT,1,,,
14391,2021-03-07 13:30:00,RFPL,2020/21,Dinamo Moscow,FC Tambov,40,1,0,1,1.0,0.8451907955314506,GOAL_FT,1,,,
14392,2021-03-06 11:00:00,RFPL,2020/21,CSKA Moscow,FK Akhmat,40,1,0,1,1.0,0.844451133251284,GOAL_FT,1,,,
14393,2021-03-13 16:00:00,RFPL,2020/21,Dinamo Moscow,Spartak Moscow,40,0,1,1,1.0,0.8119555469827221,GOAL_FT,1,,,
14395,2021-03-14 16:00:00,RFPL,2020/21,Lokomotiv Moscow,PFC Sochi,41,1,0,1,1.0,0.8210446421825778,GOAL_FT,1,,,
14398,2021-03-14 11:00:00,RFPL,2020/21,FC Ufa,Rubin Kazan,40,0,1,1,1.0,0.8104803266060848,GOAL_FT,1,,,
14399,2021-03-13 11:00:00,RFPL,2020/21,Arsenal Tula,CSKA Moscow,41,1,0,1,1.0,0.8103352742896411,GOAL_FT,1,,,
14401,2021-03-18 14:00:00,RFPL,2020/21,FC Ufa,Lokomotiv Moscow,40,0,0,0,1.0,0.8086140544784313,GOAL_FT,1,,,
14402,2021-03-17 15:00:00,RFPL,2020/21,FC Rotor Volgograd,FC Rostov,40,0,1,1,1.0,0.8649118058368399,GOAL_FT,1,,,
14403,2021-03-17 17:00:00,RFPL,2020/21,CSKA Moscow,Zenit St. Petersburg,40,1,1,2,1.0,0.8308187027938623,GOAL_FT,1,,,
14405,2021-03-18 16:00:00,RFPL,2020/21,FC Krasnodar,Dinamo Moscow,40,1,0,1,1.0,0.8307756320603829,GOAL_FT,1,,,
14406,2021-03-18 16:00:00,RFPL,2020/21,Spartak Moscow,Ural,40,2,0,2,1.0,0.8367481589284803,GOAL_FT,1,,,
14407,2021-03-19 16:00:00,RFPL,2020/21,Rubin Kazan,Khimki,40,0,2,2,1.0,0.8312787739260665,GOAL_FT,1,,,
14408,2021-03-19 16:00:00,RFPL,2020/21,PFC Sochi,FC Tambov,40,0,0,0,1.0,0.8283587209516444,GOAL_FT,1,,,
14409,2021-04-04 11:00:00,RFPL,2020/21,Ural,Arsenal Tula,40,1,0,1,1.0,0.814700935204676,GOAL_FT,1,,,
14412,2021-04-04 13:30:00,RFPL,2020/21,FC Tambov,CSKA Moscow,40,1,1,2,1.0,0.8468186181410726,GOAL_FT,1,,,
14413,2021-04-04 16:00:00,RFPL,2020/21,FC Rostov,Spartak Moscow,40,1,1,2,1.0,0.8448845656640284,GOAL_FT,1,,,
14414,2021-04-05 16:00:00,RFPL,2020/21,Zenit St. Petersburg,Khimki,40,0,0,0,1.0,0.8217780782790761,GOAL_FT,1,,,
14415,2021-04-03 13:30:00,RFPL,2020/21,FC Krasnodar,FK Akhmat,40,0,1,1,1.0,0.8324132634279938,GOAL_FT,1,,,
14416,2021-04-03 16:00:00,RFPL,2020/21,Dinamo Moscow,FC Ufa,40,2,0,2,1.0,0.805582618895776,GOAL_FT,1,,,
14418,2021-04-10 13:30:00,RFPL,2020/21,FC Ufa,FK Akhmat,40,1,0,1,1.0,0.8024881487394179,GOAL_FT,1,,,
14419,2021-04-11 11:00:00,RFPL,2020/21,Arsenal Tula,FC Krasnodar,40,0,0,0,1.0,0.802385818957245,GOAL_FT,1,,,
14420,2021-04-11 13:30:00,RFPL,2020/21,PFC Sochi,Zenit St. Petersburg,40,0,0,0,1.0,0.833639444543901,GOAL_FT,1,,,
14421,2021-04-11 16:00:00,RFPL,2020/21,Lokomotiv Moscow,Spartak Moscow,40,1,0,1,1.0,0.8274235583619836,GOAL_FT,1,,,
14422,2021-04-11 13:30:00,RFPL,2020/21,Dinamo Moscow,Ural,40,0,0,0,1.0,0.8100352202594777,GOAL_FT,1,,,
14424,2021-04-10 16:00:00,RFPL,2020/21,FC Rostov,Rubin Kazan,40,0,0,0,1.0,0.8195028509295053,GOAL_FT,1,,,
14427,2021-04-18 11:00:00,RFPL,2020/21,Arsenal Tula,FC Tambov,40,2,0,2,1.0,0.8617198328766574,GOAL_FT,1,,,
14428,2021-04-17 11:00:00,RFPL,2020/21,FK Akhmat,Khimki,40,1,0,1,1.0,0.8293946509132144,GOAL_FT,1,,,
14429,2021-04-17 16:00:00,RFPL,2020/21,FC Krasnodar,Zenit St. Petersburg,40,1,0,1,1.0,0.8135436065193803,GOAL_FT,1,,,
14430,2021-04-18 16:00:00,RFPL,2020/21,Spartak Moscow,FC Ufa,44,0,1,1,1.0,0.8010558350729756,GOAL_FT,1,,,
14431,2021-04-17 13:30:00,RFPL,2020/21,Lokomotiv Moscow,FC Rostov,40,2,1,3,1.0,0.8220805024828003,GOAL_FT,1,,,
14432,2021-04-18 13:30:00,RFPL,2020/21,PFC Sochi,CSKA Moscow,40,1,0,1,1.0,0.8750865000391045,GOAL_FT,1,,,
14433,2021-04-24 11:00:00,RFPL,2020/21,Ural,FK Akhmat,40,0,1,1,1.0,0.8158117751777155,GOAL_FT,1,,,
14434,2021-04-25 11:00:00,RFPL,2020/21,FC Ufa,PFC Sochi,40,1,2,3,1.0,0.849963991964488,GOAL_FT,1,,,
14436,2021-04-24 16:00:00,RFPL,2020/21,FC Tambov,Lokomotiv Moscow,40,0,1,1,1.0,0.836473844756878,GOAL_FT,1,,,
14437,2021-04-24 16:00:00,RFPL,2020/21,Dinamo Moscow,Khimki,40,0,0,0,1.0,0.8037973700313346,GOAL_FT,1,,,
14441,2021-05-01 16:00:00,RFPL,2020/21,FC Krasnodar,PFC Sochi,40,0,1,1,1.0,0.8300199740001529,GOAL_FT,1,,,
14442,2021-05-02 13:30:00,RFPL,2020/21,FC Rostov,FC Tambov,40,0,0,0,1.0,0.8230197249513042,GOAL_FT,1,,,
14443,2021-05-02 16:00:00,RFPL,2020/21,Zenit St. Petersburg,Lokomotiv Moscow,40,2,0,2,1.0,0.8346322765511072,GOAL_FT,1,,,
14445,2021-05-01 11:00:00,RFPL,2020/21,Rubin Kazan,Dinamo Moscow,40,1,0,1,1.0,0.8145016536733145,GOAL_FT,1,,,
14446,2021-05-03 13:30:00,RFPL,2020/21,Arsenal Tula,Spartak Moscow,40,0,1,1,1.0,0.8146603359526066,GOAL_FT,1,,,
14447,2021-05-02 11:00:00,RFPL,2020/21,Khimki,Ural,40,1,0,1,0.0,0.8199370866901265,GOAL_FT,0,,,
14451,2021-05-08 13:30:00,RFPL,2020/21,Arsenal Tula,Rubin Kazan,40,2,0,2,1.0,0.8244749722909568,GOAL_FT,1,,,
14454,2021-05-08 16:30:00,RFPL,2020/21,CSKA Moscow,FC Krasnodar,40,1,1,2,1.0,0.8089146403676012,GOAL_FT,1,,,
14455,2021-05-07 15:00:00,RFPL,2020/21,FK Akhmat,FC Tambov,40,2,0,2,1.0,0.8260900936284647,GOAL_FT,1,,,
14456,2021-05-10 16:00:00,RFPL,2020/21,Spartak Moscow,Khimki,40,0,1,1,1.0,0.8028432491770581,GOAL_FT,1,,,
14457,2021-05-16 11:00:00,RFPL,2020/21,FC Tambov,Zenit St. Petersburg,40,0,1,1,1.0,0.8194923284566706,GOAL_FT,1,,,
14459,2021-05-16 11:00:00,RFPL,2020/21,Dinamo Moscow,CSKA Moscow,40,0,1,1,1.0,0.8049372417879558,GOAL_FT,1,,,
14460,2021-05-16 11:00:00,RFPL,2020/21,FK Akhmat,Spartak Moscow,40,2,0,2,1.0,0.8146284730092358,GOAL_FT,1,,,
14463,2021-05-16 11:00:00,RFPL,2020/21,Khimki,PFC Sochi,40,0,0,0,0.0,0.8222548174063151,GOAL_FT,0,,,
14466,2020-10-04 18:15:00,EPL,2020/21,Aston Villa,Liverpool,40,4,1,5,1.0,0.8926868369098833,GOAL_FT,1,,,
14468,2020-10-03 14:00:00,EPL,2020/21,Everton,Brighton,40,1,1,2,1.0,0.8392372034888383,GOAL_FT,1,,,
14469,2020-10-03 16:30:00,EPL,2020/21,Leeds,Manchester City,40,0,1,1,1.0,0.8555745212574268,GOAL_FT,1,,,
14470,2020-10-04 11:00:00,EPL,2020/21,Leicester,West Ham,40,0,2,2,1.0,0.8121948401357989,GOAL_FT,1,,,
14471,2020-10-04 15:30:00,EPL,2020/21,Manchester United,Tottenham,40,1,4,5,1.0,0.8769278045052359,GOAL_FT,1,,,
14473,2020-10-04 11:00:00,EPL,2020/21,Southampton,West Bromwich Albion,40,1,0,1,1.0,0.8003860056749541,GOAL_FT,1,,,
14475,2020-10-17 14:00:00,EPL,2020/21,Chelsea,Southampton,40,2,0,2,1.0,0.8199716057176439,GOAL_FT,1,,,
14477,2020-10-17 11:30:00,EPL,2020/21,Everton,Liverpool,40,1,1,2,1.0,0.8458855861019465,GOAL_FT,1,,,
14478,2020-10-19 19:00:00,EPL,2020/21,Leeds,Wolverhampton Wanderers,40,0,0,0,1.0,0.804270885339389,GOAL_FT,1,,,
14480,2020-10-17 16:30:00,EPL,2020/21,Manchester City,Arsenal,40,1,0,1,0.0,0.8491909068363179,GOAL_FT,0,,,
14481,2020-10-17 19:00:00,EPL,2020/21,Newcastle United,Manchester United,40,0,1,1,1.0,0.8107117831391152,GOAL_FT,1,,,
14483,2020-10-18 15:30:00,EPL,2020/21,Tottenham,West Ham,40,3,0,3,1.0,0.8248518323014097,GOAL_FT,1,,,
14486,2020-10-23 19:00:00,EPL,2020/21,Aston Villa,Leeds,40,0,0,0,1.0,0.8176648317026542,GOAL_FT,1,,,
14489,2020-10-24 14:00:00,EPL,2020/21,Fulham,Crystal Palace,40,0,1,1,1.0,0.8290824800666438,GOAL_FT,1,,,
14490,2020-10-24 19:00:00,EPL,2020/21,Liverpool,Sheffield United,40,1,1,2,1.0,0.8756012000644722,GOAL_FT,1,,,
14495,2020-11-01 12:00:00,EPL,2020/21,Aston Villa,Southampton,40,0,2,2,1.0,0.8142361620186938,GOAL_FT,1,,,
14497,2020-11-02 17:30:00,EPL,2020/21,Fulham,West Bromwich Albion,40,2,0,2,0.0,0.8087389703190981,GOAL_FT,0,,,
14498,2020-11-02 20:00:00,EPL,2020/21,Leeds,Leicester,40,0,2,2,1.0,0.8425976990903477,GOAL_FT,1,,,
14499,2020-10-31 17:30:00,EPL,2020/21,Liverpool,West Ham,41,1,1,2,1.0,0.8312033283771119,GOAL_FT,1,,,
14502,2020-10-31 12:30:00,EPL,2020/21,Sheffield United,Manchester City,40,0,1,1,0.0,0.8284808720811953,GOAL_FT,0,,,
14504,2020-10-30 20:00:00,EPL,2020/21,Wolverhampton Wanderers,Crystal Palace,40,2,0,2,0.0,0.8209510004661759,GOAL_FT,0,,,
14505,2020-11-08 19:15:00,EPL,2020/21,Arsenal,Aston Villa,40,0,0,0,1.0,0.809986472893641,GOAL_FT,1,,,
14506,2020-11-06 17:30:00,EPL,2020/21,Brighton,Burnley,40,0,0,0,0.0,0.8295769284382442,GOAL_FT,0,,,
14507,2020-11-07 17:30:00,EPL,2020/21,Chelsea,Sheffield United,40,2,1,3,1.0,0.8526803384504289,GOAL_FT,1,,,
14509,2020-11-07 12:30:00,EPL,2020/21,Everton,Manchester United,40,1,2,3,1.0,0.8237219319632512,GOAL_FT,1,,,
14510,2020-11-08 14:00:00,EPL,2020/21,Leicester,Wolverhampton Wanderers,40,1,0,1,0.0,0.8236325875703141,GOAL_FT,0,,,
14511,2020-11-08 16:30:00,EPL,2020/21,Manchester City,Liverpool,40,1,1,2,0.0,0.8085245120884779,GOAL_FT,0,,,
14514,2020-11-07 20:00:00,EPL,2020/21,West Ham,Fulham,40,0,0,0,1.0,0.8000435549270533,GOAL_FT,1,,,
14515,2020-11-21 15:00:00,EPL,2020/21,Aston Villa,Brighton,40,0,1,1,1.0,0.8447151356159938,GOAL_FT,1,,,
14517,2020-11-22 12:00:00,EPL,2020/21,Fulham,Everton,40,1,3,4,1.0,0.8659913726009917,GOAL_FT,1,,,
14518,2020-11-22 16:30:00,EPL,2020/21,Leeds,Arsenal,40,0,0,0,0.0,0.8322397749049469,GOAL_FT,0,,,
14519,2020-11-22 19:15:00,EPL,2020/21,Liverpool,Leicester,40,1,0,1,1.0,0.8438776129256342,GOAL_FT,1,,,
14521,2020-11-21 12:30:00,EPL,2020/21,Newcastle United,Chelsea,40,0,0,0,1.0,0.8076797344661529,GOAL_FT,1,,,
14523,2020-11-21 17:30:00,EPL,2020/21,Tottenham,Manchester City,40,1,0,1,1.0,0.8010634604489382,GOAL_FT,1,,,
14524,2020-11-23 20:00:00,EPL,2020/21,Wolverhampton Wanderers,Southampton,40,0,0,0,1.0,0.8101945028585773,GOAL_FT,1,,,
14525,2020-11-29 19:15:00,EPL,2020/21,Arsenal,Wolverhampton Wanderers,40,1,1,2,1.0,0.8027945448695881,GOAL_FT,1,,,
14526,2020-11-30 20:00:00,EPL,2020/21,West Ham,Aston Villa,40,1,1,2,1.0,0.8193824273366977,GOAL_FT,1,,,
14527,2020-11-28 20:00:00,EPL,2020/21,West Bromwich Albion,Sheffield United,40,1,0,1,0.0,0.857251656766014,GOAL_FT,0,,,
14528,2020-11-28 12:30:00,EPL,2020/21,Brighton,Liverpool,40,0,0,0,1.0,0.8071322550417755,GOAL_FT,1,,,
14531,2020-11-28 17:30:00,EPL,2020/21,Everton,Leeds,40,0,0,0,1.0,0.8249271001368979,GOAL_FT,1,,,
14532,2020-11-30 17:30:00,EPL,2020/21,Leicester,Fulham,40,0,2,2,1.0,0.8561258375113016,GOAL_FT,1,,,
14533,2020-11-28 15:00:00,EPL,2020/21,Manchester City,Burnley,40,3,0,3,1.0,0.8243725812180456,GOAL_FT,1,,,
14534,2020-11-29 14:00:00,EPL,2020/21,Southampton,Manchester United,40,2,0,2,1.0,0.80326618290152,GOAL_FT,1,,,
14535,2021-01-23 20:00:00,EPL,2020/21,Aston Villa,Newcastle United,47,2,0,2,0.0,0.8070316285783913,GOAL_FT,0,,,
14536,2020-12-07 20:00:00,EPL,2020/21,Brighton,Southampton,40,1,0,1,1.0,0.809093808680455,GOAL_FT,1,,,
14537,2020-12-05 12:30:00,EPL,2020/21,Burnley,Everton,40,1,0,1,1.0,0.8147038968028999,GOAL_FT,1,,,
14538,2020-12-05 20:00:00,EPL,2020/21,Chelsea,Leeds,40,1,1,2,1.0,0.8353557472719767,GOAL_FT,1,,,
14539,2020-12-06 19:15:00,EPL,2020/21,Liverpool,Wolverhampton Wanderers,40,1,0,1,1.0,0.8095994930073523,GOAL_FT,1,,,
14540,2020-12-05 15:00:00,EPL,2020/21,Manchester City,Fulham,40,2,0,2,0.0,0.8432537408036829,GOAL_FT,0,,,
14543,2020-12-06 12:00:00,EPL,2020/21,West Bromwich Albion,Crystal Palace,40,1,0,1,1.0,0.8026549462957016,GOAL_FT,1,,,
14544,2020-12-05 17:30:00,EPL,2020/21,West Ham,Manchester United,40,1,0,1,1.0,0.8635802015335702,GOAL_FT,1,,,
14545,2020-12-13 14:15:00,EPL,2020/21,Crystal Palace,Tottenham,40,0,1,1,1.0,0.8283721228555008,GOAL_FT,1,,,
14546,2020-12-12 20:00:00,EPL,2020/21,Everton,Chelsea,40,1,0,1,0.0,0.8155661599388871,GOAL_FT,0,,,
14547,2020-12-13 16:30:00,EPL,2020/21,Fulham,Liverpool,45,1,0,1,1.0,0.8250616524381281,GOAL_FT,1,,,
14548,2020-12-11 20:00:00,EPL,2020/21,Leeds,West Ham,40,1,1,2,1.0,0.8308917752619465,GOAL_FT,1,,,
14549,2020-12-12 17:30:00,EPL,2020/21,Manchester United,Manchester City,40,0,0,0,0.0,0.807352540081001,GOAL_FT,0,,,
14550,2020-12-12 15:00:00,EPL,2020/21,Newcastle United,West Bromwich Albion,40,1,0,1,1.0,0.8130055120007946,GOAL_FT,1,,,
14551,2020-12-13 12:00:00,EPL,2020/21,Southampton,Sheffield United,40,1,0,1,1.0,0.8293467999842734,GOAL_FT,1,,,
14552,2020-12-12 12:30:00,EPL,2020/21,Wolverhampton Wanderers,Aston Villa,40,0,0,0,1.0,0.8078346060180732,GOAL_FT,1,,,
14553,2020-12-13 19:15:00,EPL,2020/21,Leicester,Brighton,40,2,0,2,1.0,0.8590604974046054,GOAL_FT,1,,,
14556,2020-12-17 18:00:00,EPL,2020/21,Aston Villa,Burnley,40,0,0,0,0.0,0.8154177281364167,GOAL_FT,0,,,
14558,2020-12-16 18:00:00,EPL,2020/21,Leeds,Newcastle United,40,1,1,2,1.0,0.8747773705925759,GOAL_FT,1,,,
14559,2020-12-16 18:00:00,EPL,2020/21,Leicester,Everton,40,0,1,1,1.0,0.8204618482808747,GOAL_FT,1,,,
14560,2020-12-17 20:00:00,EPL,2020/21,Sheffield United,Manchester United,40,1,2,3,1.0,0.8463014757681269,GOAL_FT,1,,,
14561,2020-12-16 20:00:00,EPL,2020/21,West Ham,Crystal Palace,40,0,1,1,1.0,0.8020509137695966,GOAL_FT,1,,,
14562,2020-12-15 18:00:00,EPL,2020/21,Wolverhampton Wanderers,Chelsea,48,0,1,1,1.0,0.8007940244536739,GOAL_FT,1,,,
14563,2020-12-16 20:00:00,EPL,2020/21,Liverpool,Tottenham,40,1,1,2,1.0,0.822532348535607,GOAL_FT,1,,,
14564,2020-12-15 20:00:00,EPL,2020/21,Manchester City,West Bromwich Albion,40,1,0,1,1.0,0.8004185194101047,GOAL_FT,1,,,
14566,2020-12-21 17:30:00,EPL,2020/21,Burnley,Wolverhampton Wanderers,40,1,0,1,1.0,0.8170964868743638,GOAL_FT,1,,,
14568,2020-12-19 12:30:00,EPL,2020/21,Crystal Palace,Liverpool,40,0,2,2,1.0,0.8212479201832295,GOAL_FT,1,,,
14569,2020-12-19 17:30:00,EPL,2020/21,Everton,Arsenal,40,0,1,1,1.0,0.8263807282375099,GOAL_FT,1,,,
14570,2020-12-20 16:30:00,EPL,2020/21,Manchester United,Leeds,40,4,1,5,1.0,0.8872197065461904,GOAL_FT,1,,,
14571,2020-12-19 20:00:00,EPL,2020/21,Newcastle United,Fulham,40,0,0,0,1.0,0.8133274078281781,GOAL_FT,1,,,
14572,2020-12-19 15:00:00,EPL,2020/21,Southampton,Manchester City,40,0,1,1,0.0,0.8050484593498585,GOAL_FT,0,,,
14573,2020-12-20 14:15:00,EPL,2020/21,Tottenham,Leicester,48,0,1,1,1.0,0.8051909288298938,GOAL_FT,1,,,
14575,2020-12-26 17:30:00,EPL,2020/21,Arsenal,Chelsea,40,1,0,1,1.0,0.8442096311299817,GOAL_FT,1,,,
14576,2020-12-26 15:00:00,EPL,2020/21,Aston Villa,Crystal Palace,40,1,0,1,1.0,0.8487351258662216,GOAL_FT,1,,,
14578,2020-12-27 12:00:00,EPL,2020/21,Leeds,Burnley,40,1,0,1,0.0,0.8539208356920679,GOAL_FT,0,,,
14579,2020-12-26 12:30:00,EPL,2020/21,Leicester,Manchester United,40,1,1,2,1.0,0.8259054197767531,GOAL_FT,1,,,
14580,2020-12-27 16:30:00,EPL,2020/21,Liverpool,West Bromwich Albion,40,1,0,1,1.0,0.807440491328518,GOAL_FT,1,,,
14583,2020-12-27 14:15:00,EPL,2020/21,West Ham,Brighton,43,0,1,1,1.0,0.8128593015253521,GOAL_FT,1,,,
14586,2020-12-28 17:30:00,EPL,2020/21,Chelsea,Aston Villa,40,1,0,1,1.0,0.8438170846914725,GOAL_FT,1,,,
14587,2020-12-29 18:00:00,EPL,2020/21,Burnley,Sheffield United,40,1,0,1,0.0,0.8079706252806584,GOAL_FT,0,,,
14589,2021-01-13 20:00:00,EPL,2020/21,Tottenham,Fulham,40,1,0,1,1.0,0.8618646287584844,GOAL_FT,1,,,
14590,2020-12-29 18:00:00,EPL,2020/21,West Bromwich Albion,Leeds,40,0,3,3,1.0,0.8417638552012533,GOAL_FT,1,,,
14592,2020-12-29 20:00:00,EPL,2020/21,Manchester United,Wolverhampton Wanderers,40,0,0,0,1.0,0.838076929747827,GOAL_FT,1,,,
14593,2021-02-17 20:15:00,EPL,2020/21,Everton,Manchester City,40,1,1,2,1.0,0.8714840356048754,GOAL_FT,1,,,
14594,2020-12-28 15:00:00,EPL,2020/21,Crystal Palace,Leicester,40,0,0,0,1.0,0.8002121579542125,GOAL_FT,1,,,
14596,2021-01-01 20:00:00,EPL,2020/21,Manchester United,Aston Villa,40,1,0,1,1.0,0.8399296170334563,GOAL_FT,1,,,
14598,2021-01-04 20:00:00,EPL,2020/21,Southampton,Liverpool,40,1,0,1,0.0,0.8005478979206648,GOAL_FT,0,,,
14599,2021-01-02 12:30:00,EPL,2020/21,Tottenham,Leeds,40,1,0,1,1.0,0.8564070562034192,GOAL_FT,1,,,
14600,2021-01-02 20:00:00,EPL,2020/21,West Bromwich Albion,Arsenal,40,0,2,2,1.0,0.8268251186676587,GOAL_FT,1,,,
14601,2021-01-02 17:30:00,EPL,2020/21,Brighton,Wolverhampton Wanderers,40,1,1,2,1.0,0.8113471956027444,GOAL_FT,1,,,
14603,2021-01-03 16:30:00,EPL,2020/21,Chelsea,Manchester City,40,0,3,3,1.0,0.8632168048514683,GOAL_FT,1,,,
14607,2021-01-20 20:15:00,EPL,2020/21,Fulham,Manchester United,40,1,1,2,1.0,0.8090628638797461,GOAL_FT,1,,,
14609,2021-01-19 20:15:00,EPL,2020/21,Leicester,Chelsea,40,2,0,2,0.0,0.8314040543535814,GOAL_FT,0,,,
14610,2021-01-12 18:00:00,EPL,2020/21,Sheffield United,Newcastle United,40,0,0,0,1.0,0.8243536215936476,GOAL_FT,1,,,
14611,2021-01-19 18:00:00,EPL,2020/21,West Ham,West Bromwich Albion,45,1,0,1,1.0,0.8020715508503822,GOAL_FT,1,,,
14613,2021-01-21 20:00:00,EPL,2020/21,Liverpool,Burnley,40,0,0,0,1.0,0.8087180977655435,GOAL_FT,1,,,
14614,2021-01-13 18:00:00,EPL,2020/21,Manchester City,Brighton,40,0,0,0,1.0,0.809437515934584,GOAL_FT,1,,,
14621,2021-01-17 19:15:00,EPL,2020/21,Manchester City,Crystal Palace,40,1,0,1,1.0,0.8007141709876794,GOAL_FT,1,,,
14622,2021-01-17 14:00:00,EPL,2020/21,Sheffield United,Tottenham,40,0,2,2,1.0,0.8297072926796121,GOAL_FT,1,,,
14623,2021-01-16 15:00:00,EPL,2020/21,West Ham,Burnley,40,1,0,1,0.0,0.8037008369405855,GOAL_FT,0,,,
14624,2021-01-16 12:30:00,EPL,2020/21,Wolverhampton Wanderers,West Bromwich Albion,40,1,1,2,1.0,0.8622364630612127,GOAL_FT,1,,,
14626,2021-01-27 18:00:00,EPL,2020/21,Burnley,Aston Villa,40,0,1,1,1.0,0.8380018963512514,GOAL_FT,1,,,
14629,2021-01-26 20:15:00,EPL,2020/21,West Bromwich Albion,Manchester City,40,0,3,3,1.0,0.8336575156219094,GOAL_FT,1,,,
14632,2021-01-26 20:15:00,EPL,2020/21,Southampton,Arsenal,40,1,2,3,1.0,0.8465547660576072,GOAL_FT,1,,,
14633,2021-01-28 20:00:00,EPL,2020/21,Tottenham,Liverpool,48,1,2,3,1.0,0.8414328174980725,GOAL_FT,1,,,
14634,2021-01-26 18:00:00,EPL,2020/21,Crystal Palace,West Ham,40,1,2,3,1.0,0.8383674895806306,GOAL_FT,1,,,
14636,2021-01-31 19:15:00,EPL,2020/21,Brighton,Tottenham,40,1,0,1,0.0,0.8021184403752647,GOAL_FT,0,,,
14637,2021-01-31 12:00:00,EPL,2020/21,Chelsea,Burnley,40,1,0,1,1.0,0.8054249447984825,GOAL_FT,1,,,
14640,2021-01-30 15:00:00,EPL,2020/21,West Bromwich Albion,Fulham,40,0,1,1,1.0,0.8025525047487474,GOAL_FT,1,,,
14641,2021-01-30 20:00:00,EPL,2020/21,Southampton,Aston Villa,40,0,1,1,0.0,0.840609549568199,GOAL_FT,0,,,
14643,2021-01-31 14:00:00,EPL,2020/21,Leicester,Leeds,40,1,1,2,1.0,0.8357187183973446,GOAL_FT,1,,,
14644,2021-01-30 12:30:00,EPL,2020/21,Everton,Newcastle United,40,0,0,0,1.0,0.8076569650653538,GOAL_FT,1,,,
14645,2021-02-03 20:15:00,EPL,2020/21,Aston Villa,West Ham,40,0,0,0,1.0,0.8001780378454578,GOAL_FT,1,,,
14646,2021-02-03 18:00:00,EPL,2020/21,Burnley,Manchester City,40,0,2,2,0.0,0.8341978806893754,GOAL_FT,0,,,
